SUPP_CODE,SUPP_NAME,BRAND_CODE,BRAND_COD2,BRAND_LINE,LINES,BRANDGROUP,GROUP,MAINGROUP,IB,TGT_QTR1,TGT_QTR2,TGT_QTR3,TGT_QTR4,TRG_TOT,SUP_TRG,RGROUP,TGROUP,RANKGRP,LINEFLAG,PRODUCT,GROUPLINES,BR_LINES,BR_CLASS,ITSUB_TYPE
16-120D,PARFUMS CHRISTIAN DIOR,0245,0245,M/UP-LIPS-DIOR ADDICT ULR NUDE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0246,0246,MAKE UP-LIPS-LIP SHOW PALLETTE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0306,0306,MAKE-UP REMOVER RANGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,REMOVER/SKIN CARE-MASK,FACE SKINCARE,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0166,,DIOR HOMME SPORT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,836000,836000,DIOR HOMME SPORT,MEN FRAGRANCES,MEN,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0214,0214,MAKE UP LIPS-LIP BRUSH,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0185,,MAKE UP BRUSH,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0116,0115,MIDNIGHT POISON,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0159,,DIOR HOMME,,,,,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0164,,DIOR ADDICT SHINE,,,,,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0259,0259,M/UP LIPS-D.ADCT HIGH IMPACT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0369,0369,M/UP LIPS -ULTRA GLOSS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0250,0250,MAKE UP-LIPS-DIOR ADDICT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0270,0270,"STAR PRODCT M/UP LIPS,FACE&CHE",,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0216,0216,MAKE UP LIPS(DIOR CRYSTAL),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0118,0118,EACALE A PONDICHERY,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ESCALE A PONDICHERY,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0105,,ESCALE A PONDICHERY-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0106,,ESCALE A PONDICHERY-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0107,,ESCALE A PONDICHERY-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0108,,ESCALE A PONDICHERY-ADV.MAT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0115,0115,PURE POISON,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,PURE POISON,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0116,0116,MIDNIGHT POISON,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MIDNIGHT POISON,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0154,0154,MISS DIOR CHERIE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MISS DIOR CHERIE,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0159,0159,DIOR HOMME,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR HOME,MEN FRAGRANCES,MEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0162,0162,DIOR ADDICT EAU FRAICHE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR ADICT EAU FRAICHE,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0165,0165,DIORSHOW BLACKOUT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIORSHOW BLACKOUT,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0171,0171,I LOVE DIOR,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,I LOVE DIOR,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0181,0181,FAHRENHEIT 32,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,FAHRENHEIT 32,MEN FRAGRANCES,MEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0212,0212,MAKE/UP EYES & LIPS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0242,0242,MAKE UP-LIPS-LIP BEAUTYFIER,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0247,0147,M/UP LIPS-D.ADDICT HIGH SHINE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0248,0248,MAKE UP LIPS-(CREAMY LIPGLOSS),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0249,0249,MAKE UP LIPS-(ULTRA GLOSS),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0347,0346,CAPTURE TOTALE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,CAPTURE TOTALE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0348,0348,CAPTURE ANTI-TACHES,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,CAPTURE ANTI-TACHES,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0362,,CAPTURE TOTAL RSCUE EYE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0363,,CAPTURE TOTAL RSCUE EYE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0364,,CAPTURE TOTAL RSCUE EYE-ADVT.M,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0366,,OMBRE CAPTURE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0367,,OMBRE CAPTURE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0368,,OMBRE CAPTURE-ADVT.MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0415,,MAKEUP STAND-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0416,,MAKEUP STAND-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0417,,MAKEUP STAND-ADV.MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0251,0251,MAKE UP LIPS-SERUM DE ROUGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0125,,M_UP LIP-SERUM DE ROUGE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0370,,J'ADORE-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0126,,M_UP LIP SERUM DE ROUGE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0140,,DIOR ROUGE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0141,,DIOR ROUGE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0127,,M_UP LIPS- SERUM DE ROUGE-ADVT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0165,,MAKEUP LIPS-DIOR ROUGE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0166,,MAKEUP LIPS-DIOR ROUGE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0167,,MAKEUP LIPS-DIOR ROUGE-ADVT.M.,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0354,,HYDRA LIFE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,HYDRA LIFE,FACE SKINCARE,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0215,0215,MAKE UP LIPS(SUMMER JEWELLED),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0186,,HYDRA LIFE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0187,,HYDRA LIFE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0188,,HYDRA LIFE-ADV.MAT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0119,0119,ESCALE AUX MARQUISES,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ESCALE AUX MARQUISES,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0117,0117,ESCALE A PORTOFINO,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ESCALE PORTOFINO,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0118,0118,EACALE A PONDICHERY,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ESCALE A PONDICHERY,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0119,0119,ESCALE AUX MARQUISES,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ESCALE AUX MARQUISES,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0164,0164,DIOR ADDICT SHINE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR ADDICT SHINE,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0166,,DIOR HOMME SPORT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR HOMME SPORT,MEN FRAGRANCES,MEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0172,0172,BIKINI,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,BIKINI,BODY CARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0185,,MAKE UP BRUSH,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0213,0213,MAKE UP LIPS(D.LIGHT NECKLACE),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0214,0214,MAKE UP LIPS-LIP BRUSH,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0215,0215,MAKE UP LIPS(SUMMER JEWELLED),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0216,0216,MAKE UP LIPS(DIOR CRYSTAL),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0220,0220,MAKE UP LIPS (DIORLIGHT),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0250,0250,MAKE UP-LIPS-DIOR ADDICT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0251,0251,MAKE UP LIPS-SERUM DE ROUGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0259,0259,M/UP LIPS-D.ADCT HIGH IMPACT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0270,0270,"STAR PRODCT M/UP LIPS,FACE&CHE",,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0300,0300,SKIN CARE-H.D.-DRY/SENSITIVE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,SKIN CARE-H.D.,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0301,0301,SKIN CARE-H.D.-NORMAL/COMB.,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,SKIN CARE-H.D.,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0312,0312,SKIN CARE-L'OR DE VIE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,SKIN CARE-L'OR DE VIE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0346,0346,WRINKLE CAPTURE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0349,0349,CAPTURE R60/80 FIRST WRINKLE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,CAPT.R60/80 FIRST WRINKLE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0354,,HYDRA LIFE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,HYDRA LIFE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0369,0369,M/UP LIPS -ULTRA GLOSS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0371,0371,ENERGY-MOVE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,PROMOTION,PROMOTION,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0372,0372,HYDRACTION DEEP,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,HYDRACTION DEEP,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0372,0372,HYDRACTION DEEP,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,HYDRACTION DEEP,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0117,,ESCALE AUX MARQUISES-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0118,,ESCALE AUX MARQUISES-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0119,,ESCALE AUX MARQUISES-ADV.MAT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0166,,DIOR HOMME SPORT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,836000,836000,DIOR HOMME SPORT,MEN FRAGRANCES,,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0230,0230,DOIR ADDICT ULTR GLOSS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0240,0240,MAKE UP-LIPS-GLOSS SHOW SPARKL,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0243,0242,MAKE UP-LIPS- ROUGE DIOR,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0246,0246,MAKE UP-LIPS-LIP SHOW PALLETTE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0250,0250,MAKE UP-LIPS-DIOR ADDICT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0306,0306,MAKE-UP REMOVER RANGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,292000,292000,REMOVER/SKIN CARE-MASK,FACE SKINCARE,SKINCARE,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0352,0352,DIOR BRONZE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,146000,146000,DIOR BRONZE,SUN CARE,SKINCARE,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0354,,HYDRA LIFE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,HYDRA LIFE,FACE SKINCARE,SKINCARE,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0370,0370,DIORSKIN,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120A,PARFUMS CHRISTIAN DIOR,0372,0372,HYDRACTION DEEP,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,452000,452000,HYDRACTION DEEP,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1024,,XMAS-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1025,,XMAS TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1026,,XMAS ADVT MATERIAL/GWP,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0100,,L'OR DE VIE CREAM-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0373,,CCP PATCHOULI,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0374,,CCP MITZAH,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0375,,CCP VETIVER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0376,,CCP GRANVILLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0377,,CCP ROYALE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0378,,CCP MILLY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0379,,CCP NEW LOOK 47,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0380,,CCP LEATHER OUD,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0381,,CCP EAU NOIRE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0382,,CCP BOIS D'ARGENT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0383,,CCP AMBRE NUIT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203P,DIOR-LA COLLECTION PRIVEE (PROMO),0001,,TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203P,DIOR-LA COLLECTION PRIVEE (PROMO),0002,,PROMOTION (GWP),,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0182,,FALL LOOK 2011,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1027,,FALL LOOK 2011-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1028,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0373,,DIOR PRESTIGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR PRESTIGE,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0720,,DIORSHOW WHITE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1029,,GENERIC STAND-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1030,,BROCHURE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0201,,MAKE-UP COFFRET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0203,,SKINCARE-COFFRET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-FACE,MAKE UP,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0204,,FRAGRANCE-COFFRET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,FRAGRANCE-COFFRET,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0183,,CHRISTMAS LOOK 2011,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1031,,CHRISTMAS LOOK 211-TESTERS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0384,,MONTAIGNE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203P,DIOR-LA COLLECTION PRIVEE (PROMO),0385,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203P,DIOR-LA COLLECTION PRIVEE (PROMO),0003,,SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1032,,SKIN TOUR PROMOTIONAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1033,,UNIFORM,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0366,,DIORSKIN NUDE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIORSKIN NUDE,BODY CARE,SKINCARE,0,,,,,
