LOCATION,TYPE,DTE,VOUNO,REF_NO,PRICE_COST,QTY,UNITS,CATAGORY,DFLAG,AV_COST,WS_COST,RT_COST,SALE_COST,SUP_CUS,SUPP_CODE,BRAND_CODE,REF_NO2,ENTRYDTE,SALEMAN
16,5,1/25/2018,21810056,CD-002636000,178,1,1,,,94.87,121.04,178,0,STKTR1,16-120,0306,CDIOR,,
16,5,1/25/2018,21810056,CD-060432000,365,1,1,,,337.273,365,365,0,STKTR1,16-120,0347,SECTION S,,
16,5,1/25/2018,21810056,CD-060650000,704,1,1,,,354.783,478.72,704,0,STKTR1,16-120,0347,SECTION S,,
16,5,1/25/2018,21810056,CD-070720010,446,1,1,,,238.686,303.28,446,0,STKTR1,16-120,0347,SECTION S,,
16,5,1/25/2018,21810056,CD-021143000,169,1,1,,,90.364,114.92,169,0,STKTR1,16-120,0352,SECTION S,,
16,5,1/25/2018,21810056,CD-033195010,278,1,1,,,145.083,189.04,278,0,STKTR1,16-120,0366,SECTION S,,
16,5,1/25/2018,21810056,CD-077890020,238,1,1,,,126.848,161.84,238,0,STKTR1,16-120,0366,SECTION S,,
16,5,1/25/2018,21810056,CD-077890030,238,2,1,,,121.868,161.84,238,0,STKTR1,16-120,0366,SECTION S,,
16,5,1/25/2018,21810056,CD-077890031,238,1,1,,,125.878,161.84,238,0,STKTR1,16-120,0366,SECTION S,,
16,5,1/25/2018,21810057,CD-033230032,278,1,1,,,148.63,189.04,278,0,STKTR1,16-120,0370,SECTION S,,
16,5,1/25/2018,21810057,CD-074720002,204,1,1,,,108.682,138.72,204,0,STKTR1,16-120,0370,SECTION S,,
16,5,1/25/2018,21810057,CD-074720003,204,2,1,,,109.107,138.72,204,0,STKTR1,16-120,0370,SECTION S,,
16,5,1/25/2018,21810057,CD-077080021,238,4,1,,,127.276,161.84,238,0,STKTR1,16-120,0370,SECTION S,,
16,5,1/25/2018,21810057,CD-077893010,250,2,1,,,133.778,170,250,0,STKTR1,16-120,0370,SECTION S,,
16,5,1/25/2018,21810057,CD-077970001,202,1,1,,,108.016,137.36,202,0,STKTR1,16-120,0370,SECTION S,,
1,5,1/25/2018,21810058,CD-034052000,337,1,1,,,180.177,229.16,337,0,STKTR14,16-120,0354,CDIOR,,
1,5,1/25/2018,21810058,CD-077885022,238,1,1,,,127.307,161.84,238,0,STKTR14,16-120,0370,SECTION S,,
1,5,1/25/2018,21810058,CD-077885033,238,1,1,,,127.25,161.84,238,0,STKTR14,16-120,0370,SECTION S,,
1,5,1/25/2018,21810059,CD-378032000,659,1,1,,,352.513,448.12,659,0,STKTR6,16-120,0110,SECTION S,,
1,5,1/25/2018,21810059,CD-072613001,125,1,1,,,66.868,85,125,0,STKTR6,16-120,0200,CDIOR,,
1,5,1/25/2018,21810059,CD-060650000,704,1,1,,,354.783,478.72,704,0,STKTR6,16-120,0347,SECTION S,,
1,5,1/25/2018,21810059,CD-045942020,246,1,1,,,126.868,167.28,246,0,STKTR6,16-120,0361,SECTION S,,
1,5,1/25/2018,21810059,CD-077890022,238,1,1,,,125.639,161.84,238,0,STKTR6,16-120,0366,SECTION S,,
1,5,1/25/2018,21810060,CD-032622889,377,4,1,,,201.622,256.36,377,0,STKTR19,16-120,0100,SECTION S,,
1,5,1/25/2018,21810060,CD-032624889,540,1,1,,,287.743,367.2,540,0,STKTR19,16-120,0100,SECTION S,,
1,5,1/25/2018,21810060,CD-051015838,392,1,1,,,199.294,266.56,392,0,STKTR19,16-120,0110,CDIOR,,
1,5,1/25/2018,21810060,CD-071586009,824,3,1,,,437.984,560.32,824,0,STKTR19,16-120,0110,SECTION S,,
1,5,1/25/2018,21810060,CD-000655000,313,1,1,,,165.79,212.84,313,0,STKTR19,16-120,0140,SECTION S,,
1,5,1/25/2018,21810060,CD-049223009,564,1,1,,,301.574,383.52,564,0,STKTR19,16-120,0159,SECTION S,,
1,5,1/25/2018,21810060,CD-062872009,377,2,1,,,201.611,256.36,377,0,STKTR19,16-120,0170,SECTION S,,
1,5,1/25/2018,21810060,CD-074910001,155,1,1,,,82.617,105.4,155,0,STKTR19,16-120,0211,CDIOR,,
1,5,1/25/2018,21810060,CD-088055001,165,3,1,,,88.195,112.2,165,0,STKTR19,16-120,0211,SECTION S,,
1,5,1/25/2018,21810060,CD-002832000,114,1,1,,,60.373,77.52,114,0,STKTR19,16-120,0231,SECTION S,,
1,5,1/25/2018,21810060,CD-077890030,238,1,1,,,121.868,161.84,238,0,STKTR19,16-120,0366,SECTION S,,
1,5,1/25/2018,21810061,CD-262874509,0,1,1,P,,0,0,0,0,STKTR14,16-120P,0702,SECTION P,,
1,5,1/25/2018,21810062,CD-262874509,0,1,1,P,,0,0,0,0,STKTR22,16-120P,0702,SECTION P,,
1,5,1/25/2018,21810063,CD-262874509,0,1,1,P,,0,0,0,0,STKTR6,16-120P,0702,SECTION P,,
1,5,1/29/2018,21810064,CD-206624709,0,1,1,P,,0,0,0,0,STKTR16,16-120P,0056,CDIOR,,
1,5,1/29/2018,21810064,CD-247922709,0,1,1,P,,0,0,0,0,STKTR16,16-120P,1005,CDIOR,,
1,5,1/29/2018,21810064,CD-269224009,0,1,1,P,,0,0,0,0,STKTR16,16-120P,1005,SECTION P,,
1,5,1/29/2018,21810064,CD-299724009,0,1,1,P,,0,0,0,0,STKTR16,16-120P,0112,SECTION S,,
1,5,1/29/2018,21810064,CD-207824009,0,1,1,P,,0,0,0,0,STKTR16,16-120P,0112,CDIOR,,
1,5,1/29/2018,21810064,CD-206244409,0,1,1,P,,0,0,0,0,STKTR16,16-120P,0012,SECTION P,,
1,6,1/29/2018,802788,CD-032624889,287.743,1,1,,,287.743,367.2,540,0,25-120,16-120,0100,SECTION S,,
1,6,1/29/2018,802788,CD-062872009,201.611,1,1,,,201.611,256.36,377,0,25-120,16-120,0170,SECTION S,,
1,6,1/29/2018,802788,CD-065342009,174.003,1,1,,,174.003,256.36,377,0,25-120,16-120,0109,SECTION S,,
1,6,1/29/2018,802788,CD-006282849,201.179,1,1,,,201.179,256.36,377,0,25-120,16-120,0170,SECTION S,,
1,6,1/29/2018,802788,CD-032622889,201.622,1,1,,,201.622,256.36,377,0,25-120,16-120,0100,SECTION S,,
1,6,1/29/2018,802788,CD-091903009,195.042,1,1,,,195.042,248.2,365,0,25-120,16-120,0159,SECTION S,,
1,6,1/29/2018,802788,CD-091512009,211.311,1,1,,,211.311,268.6,395,0,25-120,16-120,0110,SECTION S,,
1,2,1/29/2018,21810004,CD-266024609,0,1,1,P,,0,0,0,0,20-42,16-120P,0412,CDIOR,,
1,2,1/29/2018,21810004,CD-206244009,0,1,1,P,,0,0,0,0,20-42,16-120P,0016,CDIOR,,
1,2,1/29/2018,21810005,CD-148243000,0,20,1,P,,0,0,0,0,20-42,16-120P,0011,SECTION P,,
1,2,1/29/2018,21810005,CD-634085001,0,20,1,P,,0,0,0,0,20-42,16-120P,0151,SECTION P,,
1,2,1/29/2018,21810005,CD-171580700,0,20,1,P,,0,0,0,0,20-42,16-120P,0372,CDIOR,,
1,2,1/29/2018,21810005,CD-162873000,0,20,1,P,,0,0,0,0,20-42,16-120P,0701,SECTION P,,
1,2,1/29/2018,21810005,CD-917661000,0,6,1,P,,0,0,0,0,20-42,16-120P,1022,SECTION P,,
1,2,1/29/2018,21810005,CD-917401000,0,6,1,P,,0,0,0,0,20-42,16-120P,1037,SECTION P,,
1,7,1/29/2018,8027881,CD-265344009,0,1,1,,,0,0,0,0,25-120,16-120P,0082,SECTION S,,
22,2,1/19/2018,18120049,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,17-4491,16-1203,0387,SECTION S,,
22,2,1/19/2018,18120050,CD-069717090,173,1,1,,,92.409,117.64,173,138,17-4491,16-120,0200,SECTION S,,
22,2,1/19/2018,18120051,CD-001802000,168,1,1,,,89.852,114.24,168,134,17-4491,16-120,0140,SECTION S,,
22,2,1/19/2018,18120052,CD-041203009,664,1,1,,,355.114,451.52,664,531,17-4491,16-120,0100,SECTION S,,
22,2,1/19/2018,18120053,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/20/2018,18120054,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-4491,16-1203,0387,SECTION S,,
22,2,1/20/2018,18120055,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-4491,16-1203,0387,SECTION S,,
22,2,1/20/2018,18120056,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,17-4491,16-1203,0387,SECTION S,,
22,3,1/19/2018,18130022,CD-077926009,614,1,1,,,328.431,417.52,614,491,02-022,16-120,0159,SECTION S,,
22,3,1/20/2018,18130023,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,02-022,16-1203,0387,SECTION S,,
22,3,1/20/2018,18130023,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,02-022,16-1203,0001,SECTION S,,
22,2,1/22/2018,18120057,CD-089722009,365,1,1,,,178.497,248.2,365,292,17-4491,16-120,0150,SECTION S,,
22,2,1/22/2018,18120058,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-4491,16-1203,0387,SECTION S,,
22,2,1/22/2018,18120058,CCP-095328009,1500,1,1,,,791.705,1500,1500,1200,17-4491,16-1203,0383,SECTION S,,
22,2,1/22/2018,18120059,CCP-095328009,1500,1,1,,,791.705,1500,1500,1200,17-4491,16-1203,0383,SECTION S,,
22,2,1/22/2018,18120059,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/22/2018,18120059,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,17-4491,16-1203,0387,SECTION S,,
22,2,1/23/2018,18120060,CD-918251000,804,1,1,,,430.071,546.72,804,643,17-4491,16-120,0204,SECTION S,,
22,2,1/24/2018,18120061,CD-918254000,512,1,1,,,273.883,348.16,512,409,17-4491,16-120,0204,SECTION S,,
22,2,1/24/2018,18120062,CD-006624709,466,1,1,,,249.319,316.88,466,466,17-4491,16-120,0181,CDIOR,,
22,2,1/24/2018,18120063,CD-077080022,238,1,1,,,127.276,161.84,238,190.03101,17-4491,16-120,0370,SECTION S,,
22,2,1/24/2018,18120063,CD-033230022,278,1,1,,,148.693,189.04,278,221.96899,17-4491,16-120,0370,SECTION S,,
22,3,1/22/2018,18130024,CD-002645558,173,1,1,,,92.103,117.64,173,138,02-022,16-120,0243,SECTION S,,
22,3,1/22/2018,18130024,CD-002870090,173,1,1,,,92.302,117.64,173,138,02-022,16-120,0200,CDIOR,,
22,3,1/22/2018,18130025,CCP-095428009,1500,1,1,,,775.24,1500,1500,1200,02-022,16-1203,0382,SECTION S,,
22,3,1/24/2018,18130026,CD-002875553,173,1,1,,,90.299,117.64,173,138,02-022,16-120,0250,SECTION S,,
22,3,1/24/2018,18130027,CD-000355676,128,1,1,,,68.48,87.04,128,102.16867,02-022,16-120,0231,SECTION S,,
22,3,1/24/2018,18130027,CD-074720002,204,1,1,,,108.682,138.72,204,162.83133,02-022,16-120,0370,SECTION S,,
22,2,1/25/2018,18120064,CD-069797001,168,1,1,,,89.852,114.24,168,134,17-4491,16-120,0200,SECTION S,,
22,3,1/25/2018,18130028,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,02-022,16-1203,0387,SECTION S,,
14,2,1/18/2018,18120046,CD-053433000,626,1,1,,,331.677,425.68,626,626,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120046,CD-053232000,612,1,1,,,296.012,416.16,612,612,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120046,CD-053653000,537,1,1,,,282.725,365.16,537,537,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120046,CD-056851000,357,1,1,,,190.606,242.76,357,357,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120047,CD-053433000,626,1,1,,,331.677,425.68,626,499.15572,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120047,CD-053232000,612,1,1,,,296.012,416.16,612,487.9925,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120047,CD-053653000,537,1,1,,,282.725,365.16,537,428.18949,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120047,CD-056851000,357,1,1,,,190.606,242.76,357,284.66229,17-449,16-120,0340,SECTION S,,
14,2,1/18/2018,18120048,CD-070695030,401,1,1,,,214.44,272.68,401,320.5,17-449,16-120,0347,SECTION S,,
14,2,1/18/2018,18120048,CD-070695020,401,1,1,,,212.371,272.68,401,320.5,17-449,16-120,0347,SECTION S,,
14,2,1/18/2018,18120049,CD-049223009,564,1,1,,,301.574,383.52,564,479,17-449,16-120,0159,SECTION S,,
14,2,1/18/2018,18120050,CD-378036000,540,1,1,,,288.859,367.2,540,432,17-449,16-120,0100,SECTION S,,
14,2,1/18/2018,18120051,CD-088040002,182,1,1,,,96.945,123.76,182,182,17-449,16-120,0211,CDIOR,,
14,2,1/19/2018,18120052,CD-918254000,512,1,1,,,273.883,348.16,512,409,17-449,16-120,0204,SECTION S,,
14,2,1/19/2018,18120053,CD-001600009,200,4,1,,,106.946,136,200,160,17-449,16-120,0100,CDIOR,,
14,2,1/20/2018,18120054,CD-073033000,608,1,1,,,288.072,413.44,608,486.09901,17-449,16-120,0347,SECTION S,,
14,2,1/20/2018,18120054,CD-029433000,691,1,1,,,350.032,469.88,691,552.45792,17-449,16-120,0347,SECTION S,,
14,2,1/20/2018,18120054,CD-072131000,317,1,1,,,169.51,215.56,317,253.44307,17-449,16-120,0347,SECTION S,,
14,2,1/20/2018,18120055,CD-047922709,365,1,1,,,194.023,248.2,365,292,17-449,16-120,0159,CDIOR,,
14,2,1/20/2018,18120056,CD-046924009,466,1,1,,,243.85,316.88,466,372.56642,17-449,16-120,0159,CDIOR,,
14,2,1/20/2018,18120056,CD-067422009,332,1,1,,,177.54,225.76,332,265.43358,17-449,16-120,0180,CDIOR,,
14,2,1/21/2018,18120057,CD-378036000,540,1,1,,,288.859,367.2,540,432,17-449,16-120,0100,SECTION S,,
14,2,1/22/2018,18120058,CD-028520872,173,1,1,,,91.629,117.64,173,173,17-449,16-120,0249,SECTION S,,
14,2,1/22/2018,18120059,CD-006624709,466,1,1,,,249.319,316.88,466,372,17-449,16-120,0181,CDIOR,,
14,3,1/22/2018,18130008,CD-002645740,173,1,1,,,92.522,117.64,173,138.4,02-014,16-120,0243,SECTION S,,
14,4,1/18/2018,18140008,CD-053433000,626,1,1,,,331.677,425.68,626,626,17-449,16-120,0340,SECTION S,,
14,4,1/18/2018,18140008,CD-053232000,612,1,1,,,296.012,416.16,612,612,17-449,16-120,0340,SECTION S,,
14,4,1/18/2018,18140008,CD-053653000,537,1,1,,,282.725,365.16,537,537,17-449,16-120,0340,SECTION S,,
14,4,1/18/2018,18140008,CD-056851000,357,1,1,,,190.606,242.76,357,357,17-449,16-120,0340,SECTION S,,
14,4,1/19/2018,18140009,CD-053232000,612,1,1,,,296.012,416.16,612,489,17-449,16-120,0340,SECTION S,,
14,2,1/23/2018,18120060,CD-001802000,168,1,1,,,89.852,114.24,168,120,17-449,16-120,0140,SECTION S,,
14,2,1/24/2018,18120061,CD-067751000,799,1,1,,,427.037,543.32,799,629,17-449,16-120,0373,SECTION S,,
14,2,1/25/2018,18120062,CD-918251000,804,1,1,,,430.071,546.72,804,644,17-449,16-120,0204,SECTION S,,
14,2,1/25/2018,18120063,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-449,16-1203,0387,SECTION S,,
14,2,1/26/2018,18120064,CD-050288000,169,1,1,,,90.37,114.92,169,150,17-449,16-120,0154,CDIOR,,
14,2,1/26/2018,18120065,CD-378036000,540,1,1,,,288.859,367.2,540,540,17-449,16-120,0100,SECTION S,,
14,2,1/26/2018,18120066,CD-378036000,540,1,1,,,288.859,367.2,540,540,17-449,16-120,0100,SECTION S,,
14,2,1/26/2018,18120066,CD-001901009,223,1,1,,,119.075,151.64,223,223,17-449,16-120,0100,SECTION S,,
14,2,1/27/2018,18120067,CD-074910002,155,1,1,,,82.906,105.4,155,155,17-449,16-120,0211,CDIOR,,
14,2,1/27/2018,18120068,CD-047922709,365,1,1,,,194.023,248.2,365,290,17-449,16-120,0159,CDIOR,,
14,2,1/27/2018,18120069,CD-060288100,259,1,1,,,138.498,176.12,259,205.66944,17-449,16-120,0154,CDIOR,,
14,2,1/27/2018,18120069,CD-008286009,824,1,1,,,438.225,560.32,824,654.33056,17-449,16-120,0100,SECTION S,,
14,2,1/27/2018,18120070,CD-361524609,540,1,1,,,288.783,367.2,540,432,17-449,16-120P,0373,SECTION P,,
14,2,1/27/2018,18120070,CD-062874009,540,1,1,,,287.022,367.2,540,432,17-449,16-120,0170,SECTION S,,
14,3,1/27/2018,18130009,CD-002536000,172,2,1,,,91.926,116.96,172,137.5,02-014,16-120,0306,CDIOR,,
14,4,1/27/2018,18140010,CD-062874009,540,1,1,,,287.022,367.2,540,432,17-449,16-120,0170,SECTION S,,
8,2,1/21/2018,18120011,CD-008322709,376,1,1,,,236.415,376,376,252.10428,17-4523,16-120,0115,CDIOR,,
8,2,1/21/2018,18120011,CD-7282009,373,1,1,,,241.054,373,373,250.09281,17-4523,16-120,0170,CDIOR,,
8,2,1/21/2018,18120011,CD-062824009,393,1,1,,,257.795,393,393,263.50261,17-4523,16-120,0170,SECTION S,,
8,2,1/21/2018,18120011,CD-007324709,502,1,1,,,335.856,502,502,336.58603,17-4523,16-120,0116,CDIOR,,
8,2,1/21/2018,18120011,CD-006037849,273,1,1,,,159.527,273,273,183.0438,17-4523,16-120,0116,CDIOR,,
8,2,1/21/2018,18120011,CD-003822870,376,1,1,,,232.343,376,376,252.10428,17-4523,16-120,0116,CDIOR,,
8,2,1/21/2018,18120011,CD-008307700,401,1,1,,,236.239,401,401,268.86653,17-4523,16-120,0116,CDIOR,,
8,2,1/21/2018,18120011,CD-055424709,127,1,1,,,73.109,127,127,85.15224,17-4523,16-120,0116,CDIOR,,
8,2,1/21/2018,18120011,CD-075408700,100,1,1,,,53.952,100,100,67.04901,17-4523,16-120,0116,CDIOR,,
8,2,1/21/2018,18120011,CD-050015818,208,1,1,,,132.794,208,208,139.46194,17-4523,16-120,0110,CDIOR,,
8,2,1/21/2018,18120011,CD-061522709,273,1,1,,,158.288,273,273,183.0438,17-4523,16-120,0110,CDIOR,,
8,2,1/21/2018,18120011,CD-001524000,209,1,1,,,130.572,209,209,140.13243,17-4523,16-120,0110,CDIOR,,
8,2,1/21/2018,18120011,CD-004158009,225,1,1,,,245.053,225,225,150.86027,17-4523,16-120,0110,CDIOR,,
8,2,1/21/2018,18120012,CD-006622809,292,1,1,,,180.248,292,292,203.84906,17-4523,16-120,0153,CDIOR,,
8,2,1/21/2018,18120012,CD-6369-1,79,1,1,,,50.721,79,79,55.15094,17-4523,16-120,0153,CDIOR,,
8,2,1/22/2018,18120013,CD-003822870,376,2,1,,,232.343,376,376,244.30334,17-4523,16-120,0116,CDIOR,,
8,2,1/22/2018,18120013,CD-034822800,391,1,1,,,243.763,391,391,254.04949,17-4523,16-120,0109,CDIOR,,
8,2,1/22/2018,18120013,CD-008322709,376,1,1,,,236.415,376,376,244.30334,17-4523,16-120,0115,CDIOR,,
8,2,1/22/2018,18120013,CD-008307700,401,2,1,,,236.239,401,401,260.54692,17-4523,16-120,0116,CDIOR,,
8,2,1/22/2018,18120013,CD-006037849,273,2,1,,,159.527,273,273,177.37982,17-4523,16-120,0116,CDIOR,,
8,2,1/22/2018,18120013,CD-007034849,245,1,1,,,143.821,245,245,159.18702,17-4523,16-120,0109,CDIOR,,
8,2,1/22/2018,18120014,CD-034822800,391,2,1,,,243.763,391,391,254.08833,17-4523,16-120,0109,CDIOR,,
8,2,1/22/2018,18120014,CD-008322709,376,2,1,,,236.415,376,376,244.34069,17-4523,16-120,0115,CDIOR,,
8,2,1/22/2018,18120014,CD-003822870,376,1,1,,,232.343,376,376,244.34069,17-4523,16-120,0116,CDIOR,,
8,2,1/22/2018,18120014,CD-072222709,313,2,1,,,183.327,313,313,203.40063,17-4523,16-120,0154,CDIOR,,
8,2,1/22/2018,18120015,CD-004153009,160,1,1,,,175.314,160,160,160,17-4523,16-120,0110,CDIOR,,
8,2,1/22/2018,18120016,CD-006282809,278,2,1,,,183.511,278,278,194.5,17-4523,16-120,0163,CDIOR,,
8,2,1/22/2018,18120017,CD-005222209,150,1,1,,,165.982,150,150,128.22581,17-4523,16-120,0154,SECTION S,,
8,2,1/22/2018,18120017,CD-004153009,160,1,1,,,175.314,160,160,136.77419,17-4523,16-120,0110,CDIOR,,
8,2,1/23/2018,18120018,CD-004153009,160,1,1,,,175.314,160,160,129.69977,17-4523,16-120,0110,CDIOR,,
8,2,1/23/2018,18120018,CD-061522709,273,1,1,,,158.288,273,273,221.30023,17-4523,16-120,0110,CDIOR,,
8,2,1/23/2018,18120019,CD-378043000,373,1,1,,,249.256,373,373,261,17-4523,16-120,0153,SECTION S,,
8,2,1/24/2018,18120020,CD-378043000,373,1,1,,,249.256,373,373,298,17-4523,16-120,0153,SECTION S,,
8,3,1/25/2018,18130006,CD-004158009,225,1,1,,,245.053,225,225,225,02-08,16-120,0110,CDIOR,,
19,3,1/22/2018,18130005,CD-006624709,466,1,1,,,249.319,316.88,466,466,02-019,16-120,0181,CDIOR,,
19,3,1/22/2018,18130005,CD-056978000,173,1,1,,,90.307,117.64,173,173,02-019,16-120,0159,CDIOR,,
19,3,1/22/2018,18130005,CD-014715230,164,1,1,,,83.38,111.52,164,164,02-019,16-120,0200,SECTION S,,
16,3,1/24/2018,18130012,CD-076322009,466,1,1,,,249.234,316.88,466,466,02-016,16-120,0104,CDIOR,,
16,3,1/24/2018,18130013,CD-069740090,168,1,1,,,89.726,114.24,168,168,02-016,16-120,0200,SECTION S,,
16,3,1/24/2018,18130013,CD-071586009,824,1,1,,,437.984,560.32,824,824,02-016,16-120,0110,SECTION S,,
16,3,1/24/2018,18130014,CD-033230040,278,2,1,,,143.181,189.04,278,278,02-016,16-120,0370,SECTION S,,
19,3,1/25/2018,18130006,CD-006242309,377,1,1,,,201.627,256.36,377,377,02-019,16-120,0100,SECTION S,,
19,3,1/25/2018,18130007,CD-033230030,278,2,1,,,140.581,189.04,278,278,02-019,16-120,0370,SECTION S,,
19,3,1/25/2018,18130008,CD-361522609,377,1,1,,,201.597,256.36,377,377,02-019,16-120P,0373,SECTION P,,
16,3,1/27/2018,18130015,CD-062874009,540,1,1,,,287.022,367.2,540,540,02-016,16-120,0170,SECTION S,,
16,3,1/27/2018,18130016,CD-074915002,160,1,1,,,85.157,108.8,160,160,02-016,16-120,0370,SECTION S,,
16,3,1/27/2018,18130016,CD-074915003,160,1,1,,,85.608,108.8,160,160,02-016,16-120,0370,SECTION S,,
16,3,1/27/2018,18130016,CD-074720002,204,1,1,,,108.682,138.72,204,204,02-016,16-120,0370,SECTION S,,
16,3,1/27/2018,18130016,CD-002870090,173,1,1,,,92.302,117.64,173,173,02-016,16-120,0200,CDIOR,,
16,3,1/27/2018,18130016,CD-037055000,238,1,1,,,127.281,161.84,238,238,02-016,16-120,0354,CDIOR,,
6,2,1/18/2018,18120011,CD-001600009,200,1,1,,,106.946,136,200,160,17-452,16-120,0100,CDIOR,,
6,2,1/18/2018,18120012,CD-069614698,173,1,1,,,71.556,117.64,173,138,17-452,16-120,0200,CDIOR,,
6,2,1/20/2018,18120013,CD-009732100,1571,2,1,,,840.713,1068.28,1571,1178,17-452,16-120,0150,CDIOR,,
6,2,1/20/2018,18120014,CD-002873286,173,1,1,,,92.533,117.64,173,138.359,17-452,16-120,0250,SECTION S,,
6,2,1/20/2018,18120014,CD-002709002,168,1,1,,,89.735,114.24,168,134.36019,17-452,16-120,0250,CDIOR,,
6,2,1/20/2018,18120014,CD-002708001,165,2,1,,,88.281,112.2,165,131.9609,17-452,16-120,0235,SECTION S,,
6,2,1/20/2018,18120014,CD-002873126,173,1,1,,,92.533,117.64,173,138.359,17-452,16-120,0250,SECTION S,,
6,2,1/21/2018,18120015,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-452,16-1203,0001,SECTION S,,
6,2,1/21/2018,18120016,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-452,16-1203,0001,SECTION S,,
6,2,1/21/2018,18120017,CD-71524009,659,1,1,,,343.065,448.12,659,527.2,17-452,16-120,0110,CDIOR,,
6,2,1/21/2018,18120017,CD-072035030,263,1,1,,,140.655,178.84,263,210.4,17-452,16-120,0370,SECTION S,,
6,2,1/21/2018,18120017,CD-077080030,238,1,1,,,127.276,161.84,238,190.4,17-452,16-120,0370,SECTION S,,
6,2,1/23/2018,18120018,CD-089728009,769,1,1,,,409.258,522.92,769,615,17-452,16-120,0150,SECTION S,,
6,2,1/23/2018,18120019,CD-009732100,1571,1,1,,,840.713,1068.28,1571,1099,17-452,16-120,0150,CDIOR,,
6,2,1/23/2018,18120020,CD-000834000,259,1,1,,,138.504,176.12,259,207.00285,17-452,16-120,0170,SECTION S,,
6,2,1/23/2018,18120020,CD-001900009,198,1,1,,,105.9,134.64,198,158.24929,17-452,16-120,0170,SECTION S,,
6,2,1/23/2018,18120020,CD-007282409,466,1,1,,,248.309,316.88,466,372.44529,17-452,16-120,0170,SECTION S,,
6,2,1/23/2018,18120020,CD-000355775,128,1,1,,,68.463,87.04,128,102.30257,17-452,16-120,0231,SECTION S,,
6,2,1/24/2018,18120021,CD-007822009,365,2,1,,,185.188,248.2,365,291.93701,17-452,16-120,0151,CDIOR,,
6,2,1/24/2018,18120021,CD-007824009,512,1,1,,,273.802,348.16,512,409.51165,17-452,16-120,0151,CDIOR,,
6,2,1/24/2018,18120021,CD-049223009,564,1,1,,,301.574,383.52,564,451.10267,17-452,16-120,0159,SECTION S,,
6,2,1/24/2018,18120021,CD-086623009,512,1,1,,,273.894,348.16,512,409.51165,17-452,16-120,0153,SECTION S,,
6,2,1/24/2018,18120022,CD-6344009,540,2,1,,,278.341,367.2,540,431.9379,17-452,16-120,0109,CDIOR,,
6,2,1/24/2018,18120022,CD-008324609,659,1,1,,,350.438,448.12,659,527.12421,17-452,16-120,0115,CDIOR,,
6,2,1/28/2018,18120023,CD-002701001,165,1,1,,,87.469,112.2,165,132,17-452,16-120,0250,CDIOR,,
6,2,1/28/2018,18120024,CD-068924009,466,1,1,,,246.284,316.88,466,372,17-452,16-120,0159,SECTION S,,
6,2,1/29/2018,18120025,CD-002782976,173,1,1,,,92.179,117.64,173,138,17-452,16-120,0243,SECTION S,,
6,2,1/29/2018,18120026,CD-7284009,659,1,1,,,343.098,448.12,659,527,17-452,16-120,0170,CDIOR,,
6,2,1/29/2018,18120027,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-452,16-1203,0001,SECTION S,,
6,3,1/20/2018,18130006,CD-071586009,824,1,1,,,437.984,560.32,824,659.2,02-06,16-120,0110,SECTION S,,
6,3,1/20/2018,18130006,CD-051015838,392,1,1,,,199.294,266.56,392,313.6,02-06,16-120,0110,CDIOR,,
6,3,1/20/2018,18130006,CD-001501009,200,1,1,,,106.964,136,200,160,02-06,16-120,0110,CDIOR,,
6,3,1/20/2018,18130006,CD-054015864,215,1,1,,,115.001,146.2,215,172,02-06,16-120,0110,CDIOR,,
6,3,1/20/2018,18130006,CD-049223009,564,1,1,,,301.574,383.52,564,451.2,02-06,16-120,0159,SECTION S,,
6,3,1/24/2018,18130007,CD-068924009,466,1,1,,,246.284,316.88,466,372,02-06,16-120,0159,SECTION S,,
6,3,1/25/2018,18130008,CD-918254000,512,1,1,,,273.883,348.16,512,409,02-06,16-120,0204,SECTION S,,
6,4,1/18/2018,18140002,CD-045942020,246,1,1,,,126.868,167.28,246,196,17-452,16-120,0361,SECTION S,,
